爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676455161,266661708,1001444799,447317111,美国最贵牛排店VS最便宜牛排！！价格相差40倍，值得吗？,Meetfood觅食,1676022291,1676011351,618,在美国，最便宜的牛排店和最贵的牛排店，到底能差多少钱？ 花几百美金吃一块牛排，真的值得吗？,美食侦探,212,11,美食;美国;牛排;吃货;4K;JoeJoe;分享新年开工后的美食;最贵;最便宜;探店;天南海北家乡味,20215;5794;156230;6942;206943;12660798;34722453;232991;1441546;1469519;33105243,42439,10067,0,10650,30,120291,1563,1544,2002295,1,0,Joe Joe,,Joe Joe
1676455173,481773456,1005202188,514697118,教程 | 国内有效！快速加入新必应候补！无需魔法体验整合GhatGPT的AI版Bing搜索,IT豪哥-电脑软件教程,1676215821,1676215821,253,"微软新必应Bing搜索已开始接入ChatGPT，但是很多人还没能顺利加入候补。本期来教大家怎么快速加入候补，无需魔法，操作简单。扩展名称 ModHeader，填写字段一：X-Forwarded-For，字段二：4.2.2.2。建议使用Edge浏览器操作。

新必应体验网址：
https://www.bing.com/new

关注｜新必应加入候补出错怎么办？加入候补后多久能使用？
https://www.bilibili.com/video/BV1UT411Q7Nr/",野生技能协会,122,10,AI;人工智能;自制;软件;微软;ChatGPT;必应;Windows;电脑知识;软件使用大百科,54148;46183;1217;7008;6615;32031234;295811;2518066;3069089;29304922,3505,256,0,12912,0,6789,844,4268,233442,1,0,无,无,无
1676455184,991868501,1007519239,473965081,❤2023年的第一封告白情书✉,招商银行官方账号,1676362528,1676362528,170,不知不觉，已经到了小招宝们共度的第四年，这份开年的第一封情书，送给大家，向所有美好的旧时光致谢，感谢你们赋予了我们一个难以忘怀的的曾经。相信在未来的日子里，我们还会携手创造更多独属于你我之间的美好回忆。,短片·手书·配音,47,10,原创歌曲;手书;音乐;原创音乐;国人女声;情书;原创pv;泪目;招商银行;娴娴,72138;608;499;71631;331479;11444;2487386;1964;1362611;8062276,1083,276,0,2350,0,7188,258,1155,48668,1,0,无,无,无
1676455189,224308049,1007873084,1119253352,生活就像一道难解的数学公式，有时你可能要用一生寻求答案,顾我电影,1676380348,1676380348,1542,生活就像一道难解的数学公式，有时你可能要用一生寻求答案，电影《最伟大的》,影视杂谈,182,8,电影解说;爱情;生活;温情;高分电影;最伟大的;春日迷影电影院;影娱新春游园会,1161117;943;1742;121143;219250;7710420;32916187;33364628,2130,459,0,764,0,5218,259,260,47812,1,0,无,无,无
1676455193,481759297,1005363621,293985384,固态硬盘价格大跳水! 国产固态杀疯了!三星被迫内卷降价 2月13日显卡价格及数码资讯,琳琅长空,1676229046,1676229046,128,-,数码,95,10,数码;显卡;国产;SAMSUNG;固态硬盘;电脑;固态;降价;价格跳水;显卡价格,16906;6213;1840;168195;10545;1339;1238132;682981;6392152;6509366,735,377,0,2696,0,8368,1827,3888,307052,1,0,无,无,无
1676455206,394185412,1003055123,403038375,【フユノ】倾听画语：最美好的景色,阿尔贝莱特,1676367000,1676048882,321,"请勿在歌曲相关页面发布与歌曲本身无关言论！
——————————————————————
曲：《フユノ》
原创：ヒトリエ
翻唱：アルベルト
视频素材：《倾听画语：最美好的景色》

这期视频原本准备以游戏《倾听画语：最美好的景色》为题材制作剧情向的二创视频的，
早在去年的时候接触了这款游戏就已经录好了素材，
但最近把这项任务安排在日程上时发现ヒトリエ的《フユノ》与剧情格外贴合，所以决定翻唱制作MV。
唱的不怎么样还望各位口下留情~
最后祝各位情人节愉快！",翻唱,31,10,翻唱;MV;外语翻唱;日文翻唱;日语MV;ヒトリエ;阿尔贝莱特;倾听画语;情人节;フユノ,386;1817;1572363;85689;3076359;247415;15627510;20941429;16869;1580492,2825,201,0,1768,0,7391,306,229,34881,1,0,无,无,无
1676455211,821534750,1000211092,290014343,地转偏向力：北半球水盆的漩涡逆时针，南半球顺时针？,李论科学,1675929952,1675929952,215,,科学科普,201,4,科普;赤道;漩涡;地转偏向力,5417;1131410;120646;7349589,1524,522,0,5761,0,66160,982,819,1277481,1,0,无,无,无
1676455220,566823000,1005477358,375040863,【1酱赛评】你把大伙都气乐了！老WBG的别送啦！小虎别C了！RNG终于首胜！WBG险胜JDG！【2023春季赛RNG2:1WE WBG2:1JDG】,你是想气死1酱么,1676244953,1676244953,457,这是满汉全席？不，这是wbg。,电子竞技,171,10,英雄联盟;游戏赛事;电子竞技;搞笑;LPL;LOL;RNG;Theshy;WBG;英雄联盟新春激励,9222;1538509;62526;1833;315352;3093;579454;2959060;3749044;33579582,4306,1416,0,1358,0,21638,1330,1734,488853,1,0,无,无,无
1676455232,566560790,1000917650,2108454605,货车司机路上看到两只黄鼠狼宝宝，怕它们被车压死于是将他们转移到路边草地.,尼古拉杰哥,1676080800,1676001673,89,-,小宠异宠,222,7,动物世界;草地;野生动物;黄鼠狼;司机;动物观察局18.0 小动物聊天室;动物的八卦瞬间,12988;657610;209224;944354;13885;35256673;35256850,1077,1771,0,8617,0,56218,4241,3985,1591746,2,0,无,无,无
1676455244,821502228,1000340739,286142707,之前的求婚视频忘了发了 明天结婚今天发出来看看,挪威老王,1675935976,1675935976,183,-,日常,21,5,生活记录;爱情;求婚;搞笑研究所;搞笑研究所2023,1057109;943;39547;23649527;35027528,23578,509,0,4271,0,85053,635,1288,539738,1,0,无,无,无
1676455254,694142184,1002643814,1779791698,不愧是风女 联盟削弱次数最多的英雄,风神のAD之路,1676088540,1676078100,169,,电子竞技,171,9,英雄联盟;电子竞技;辅助;迦娜;削弱;MOBA;风女;软辅;英雄联盟新春激励,9222;62526;1809;146991;752479;254029;191679;7397894;33579582,2084,485,0,832,0,38239,1349,435,802288,1,0,无,无,无
1676455264,609316473,1007702459,412504829,哎～但凡少说两句…【鹅鸭杀】,文韬Stefan,1676370426,1676370426,308,,网络游戏,65,7,桌游棋牌;娱乐;搞笑;游戏;文韬;鹅鸭杀;文韬鹅鸭杀,3023780;3221;1833;802;1672400;22014944;35434506,2080,409,0,710,0,7673,406,201,46723,1,0,无,无,无
1676455272,351671219,1003812124,515229841,23 考 研 查 成 绩 现 状 ！,研小乙,1676174100,1676132255,77,-,校园学习,208,10,考研;研究生;成绩;面试;复试;查分;成绩查询;考研成绩;23考研;必剪创作,372799;111052;139693;32613;1592372;1746633;2838352;5703706;15062085;15775524,10302,1196,0,4195,0,12156,866,1575,366538,1,0,BV1C84y1V76f,,23考研复试时间线、流程梳理！上岸8条路径，你知几个？
1676455282,479171192,1003246289,373388923,我打你行.    别人骂你不行.        -赵德柱,脱缰凯Kk,1676107527,1676107527,211,-,小剧场,85,6,短片;B站小剧场;原创;影视剪辑;搞笑;B站小剧场·新春放映会,857;17655328;536;318570;1833;33421257,8991,1911,0,11345,40,119100,1077,2227,1069687,1,0,无,无,无
1676455290,864322934,1005571126,742472,【崩铁】穷开心 | 查询米式玩家精神状态,巫兔菌,1676260800,1676252916,119,"原曲：穷开心
制作：巫兔菌
演唱：海伊
表情包来源网络收集，侵改",VOCALOID·UTAU,30,12,虚拟歌手;手机游戏;搞笑;崩坏：星穹铁道;穷开心;沙雕;米哈游;精神状态;海伊;原神;星穹铁道跃迁特别计划;《崩坏：星穹铁道》跃迁特别计划,207892;3007;1833;21744669;1639;421428;1615271;5356320;5938144;7945544;34616048;35021200,2711,238,0,5010,0,26091,259,1270,228586,1,0,无,无,无
1676455295,479358761,1006627888,56730666,从荒诞虚无到解构一切，后现代的本质是什么？,幽灵漫游指南,1676347200,1676302842,728,应该说后现代主义在根本上是反本质的，它的本质就是没有本质，就是”错乱“、怪诞、迷狂。如果说后现代最喜欢干的事就是解构一切本质，那我们今天不妨对后现代本身也作一番解构。,社科·法律·心理,124,10,人文;本质;哲学;东百往事;整点薯条;虚无主义;解构;后现代主义;原神;社会科学原来这么有趣,40737;300507;589;10954489;19277584;171069;303596;1278350;7945544;26875023,1518,334,0,2867,0,4086,483,493,51674,1,0,幽灵读书会,,幽灵读书会
1676455300,481845808,1005719083,513097997,【炫神/阿梓】Ring Ring Ring,脑洞方舟,1676260866,1676260424,77,"刷到小p视频看到的笑死我了这两人那后就搞了哈哈哈
就当笑话看看就行了
灵感：BV1gA411P7ir
以防万一啥发生
对不起！
对不起！
对不起！
音源：BV1ji4y1S7Pt 感谢EX老师
调音：@空调开21度  
Pv：我",人力VOCALOID,126,11,英雄联盟;电子竞技;鬼畜;爱情;自制;鬼畜翻唱;情人节;山泥若;炫神;阿梓从小就很可爱;RingRingRing,9222;62526;68;943;1217;153238;16869;1213072;2713856;9045711;9219121,3412,234,0,1982,0,8022,1214,3657,197333,1,1,BV1Fv4y1x7zR,,🐕‍🦺说爱你💆‍♀️
1676455311,394212277,1002428125,452606628,这碗拉面真变态！没有面条全是菜？,王师傅和小毛毛,1676084700,1676069695,810,打包的六盒带回去分给六个工作人员吃了，最后这碗面八个人才干掉~,美食侦探,212,9,美食;日本料理;拉面;街头美食;王师傅;分享新年开工后的美食;探店;二郎拉面;天南海北家乡味,20215;47282;32703;1139423;152673;34722453;1469519;2890070;33105243,26996,8109,0,6640,68,78781,3214,5164,1341632,1,0,https://b23.tv/cm-huahuo-0-3CcYg,,点击领取粉丝专属福利，超多爆款好物惊喜低价！
1676455322,779256492,1007725147,1488532268,摊牌了，ikun集合,英超联赛,1676372795,1676372795,275,"坤·阿圭罗英超小角度进球集锦
什么叫小角度之王啊（战术后仰）",足球,249,10,体育;阿根廷;英超;集锦;阿圭罗;曼城;英超联赛;进球;ikun;足球绿洲探险家,41103;11716;62330;47081;720084;67964;959927;17415;6020278;29389145,1028,356,0,816,0,5446,305,484,50575,1,0,小角度之王,,小角度之王
1676455327,266560120,999101429,1478011939,《无痛攒钱》第一招！,脑洞爆炸红,1675857478,1675857478,63,-,穿搭,158,7,服饰;日常;妙招;存钱;记账;攒钱;新年快乐好久不见,313718;2848;668068;579737;1436540;2597037;33346471,1968,158,0,18266,0,52932,890,4122,608873,1,0,无,无,无
1676455339,821751460,1006178125,419358358,【挑战系列Ⅱ】挑战从零开始用互联网三天赚一万元（第一天）,仟业创薪,1676296800,1676287982,403,,财经商业,207,10,今天也要好好工作;创业;财经;学习;第一天;互联网;赚钱;系列;挑战;副业,34948831;128384;66849;13160;48957;23901;155420;3314;10058;158158,1263,156,0,4270,0,4429,352,821,270089,1,0,无,无,无
1676455345,949033378,999630736,3493126809324408,你陪我长大 我陪你变老,冯椿建筑,1675895368,1675895368,67,-,野生动物,221,3,长大;动物观察局18.0 小动物聊天室;当小动物会说话,100670;35256673;35258510,1043,578,0,3506,0,22587,603,1720,600015,1,0,无,无,无
1676455353,481685045,1004372667,163653,AI小爱直播频出暴言！锐评流浪地球2！,尼奈nine_Official,1676196600,1676178042,206,"点赞破万 周更有趣的切片！别忘了一键三连！你的支持就是切片产出的动力！
视频：奶茶泡澡の卡宾枪-",综合,27,10,搞笑;虚拟UP主;尼奈;沙雕;满江红;米虫;moss;550w;小爱同学;流浪地球2,1833;4429874;13413622;421428;232159;781053;3986754;4086708;4088154;9741441,1782,354,0,1626,0,17238,434,1154,156568,1,0,无,无,无
1676455363,436456717,997313904,421774953,喜欢我的小狗~~,这很凉爽,1675850400,1675756683,90,,小剧场,85,8,约会;爱情;可爱;VLOG;恋爱;小狗;上B站一起嗑CP;“遇见你，怦然心动”2023情人节活动,25720;943;2423;530003;4145;21508;35067023;35076622,2179,446,0,14202,0,80801,1377,17963,778688,1,0,无,无,无
1676455374,436645317,1003228300,1650518028,再见了，我的蓝银。,_番茄多_,1676106742,1676106742,140,BGM：Only Child - Sasha Alex Sloan,手工,161,5,美妆;手工;口红混色;拯救奇葩色号;解压,832569;11265;11004971;35407559;395374,596,695,0,2091,0,58842,533,556,475022,1,0,无,无,无
1676455382,821749833,1003429397,1140672573,美国神偷：抢墨西哥领土还要标榜正义，美国宣传不服不行,小王Albert,1676163600,1676115932,1369,一键三连推荐给更多朋友！,人文历史,228,7,故事档案馆;美国;墨西哥;王骁;奥斯汀;休斯顿;得克萨斯,17533905;5794;47881;1140342;115099;149931;219238,19270,5250,0,8953,56,66706,1126,1206,875662,1,0,无,无,无
1676455393,351826506,1004948244,20751018,测一测你是否容易脱单！是寡王还是海王呢？,阿渣大王,1676204847,1676203756,345,"阿渣大王的测试！~~~

求关注，转发，收藏，硬币！
么么么么哒！！！

158 脱单能力篇
在面对爱情时，人与人之间的差异化尤其明显。有的人天生寡王，常常寻爱未果；有的人单身成瘾，觉得恋爱就像苦海；而有的人反复横跳，寡与不寡就在一念之间。那么，想知道在情感生活中你是易脱单体质吗？是否会被爱神丘比特眷顾呢？快来测测吧~（怒吼状）",社科·法律·心理,124,11,人文;互动视频;测试;情侣;性格;恋爱;心理学;阿渣大王;脱单;热点观察局;bilibili年味唤醒计划,40737;1221581;600;66611;72384;4145;41917;14631913;266207;27544978;33024023,1215,1017,0,815,0,9775,554,1819,98301,1,0,无,无,无
1676455399,351860082,1007212135,387636363,制作巧克力，逐渐暴躁,雫るる_Official,1676368800,1676350947,525,"材料
・可可豆 
・白糖
・奶油
・奶粉
・耐心

花了4个小时半",美食制作,76,12,vlog;美食;美食vlog;Vlog我的探店笔记;料理;DIY;你的一日虚拟伴侣;你的一日虚拟女友;挑战;情人节;分手快乐;lulu,2511282;20215;2701815;10433025;12131;3620;35242876;35371725;10058;16869;209923;2650057,1801,528,0,698,0,8483,325,138,45894,1,0,无,无,无
1676455407,224117256,1000251208,90183256,【36氪】从扶贫到“坑贫”，中国式彩票什么时候开始把路走歪了？,36氪,1675940705,1675940706,714,"1040亿彩票公益金，6成去向不明？
关注36氪【WHY】系列视频，来看氪深度解读财经热点
资料源于网络整理（详细列表见片尾）",财经商业,207,9,社会;世界杯;财经;民生;彩票;刮刮乐;欧气;万物研究所;万物研究所·第八期,47798;4978;66849;434791;27937;1578875;1692812;24688044;35165293,17962,6991,0,13213,57,71704,5614,7190,1701430,1,0,无,无,无
1676455420,524202342,1002261390,1618410357,烤肉自助，仨战士从头吃到尾，吃回本！,吃不饱仨战士,1676172600,1676041997,374,-,美食侦探,212,7,美食;烤肉;自助餐;战士;探店;创作灵感;天南海北家乡味,20215;68437;58184;8659;1469519;2689667;33105243,2363,844,0,2062,70,79807,1217,2273,1101654,1,0,无,无,无
1676455431,609302297,1007246670,277145233,我给散兵买了颗星星…,糕饼工作室,1676351191,1676351191,143,"BGM：Sigur Rós《Sæglópur》
1.星星并不可以以个人名义进行购买！请勿被网络营销号误导，只能购买命名证书当作一份有纪念价值的礼物。
2.如果有小伙伴想给自推或朋友家人购买，请务必筛选正规渠道哦（避开某tao
）。
3.没必要自作聪明刷什么“智商税”哈，大家都知道不是真的，这东西也不贵，花钱买个开心而已。
—————————————————————
糕饼工作室的声明

1、本账号不会回复任何言论、关闭私信，会删除言语攻击/可能会对同担造成伤害的言论。

2、本账号代表全体雷散厨立场，开设b站账号意在给有相同想法但碍于大环境压力无法输出的玩家一个与同类交流的场所。只要你认为和我们立场相同，这个视频和账号就随时欢迎你。如果你不认同，那请绕道，我们仅输出自己的内容。道不同不相为谋。

3、工作室发布的视频内出现的制作人员（包括但不限于配音、绘制、演唱）均为外包工作室/公司的约稿或工作室内部成员，工作室非必要不会对外公开人员名单。

4、评论区产生的任何言论仅代表发布者个人，与工作室立场无关。

5、工作室视频使用的tag为【散兵】、【国崩】、【雷散】，官方发布流浪者角色时并未加入此tag且使用的是【原神流浪者】，因此我们的使用并无争议，相反有些质疑声中的真正“蹭热度”的是谁不言而喻。

6、如有对于工作室、工作室成员或工作室受众产生任何侵犯行为的存在，工作室将保留追责的权利，我们会使用法律武器保护自己的合法权益。",手机游戏,172,5,手机游戏;原神UP主激励计划;雷散;国崩;散兵,3007;18957190;28514643;373212;8639111,1068,57,0,1321,0,4617,465,970,43241,1,0,无,无,无
