爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676485417,481949949,1009493665,436036217,每周足坛电子厂！正经球迷谁过情人节啊,爱穿小脚裤的花轮,1676469407,1676469407,1046,"最纯粹的足球！最下饭的享受！欢迎来到足坛电子厂！
所有BGM均在歌单内
歌单链接：https://music.163.com/playlist?id=7053774818&userid=404190141
全平台链接中转站：https://hlcat.cn/riki",足球,249,11,体育;这就是足球;英超;C罗;德甲;足坛电子厂;法甲;快乐足球;意甲;西甲;世俱杯,41103;3605760;62330;27866;62411;21480186;516893;76820;56258;236568;515138,2353,1186,0,715,0,6360,226,286,64000,1,0,扎加杜,,扎加杜
1676485421,351861216,1006369415,412798219,【糖叔】大哥杜富国排雷英雄，二姐杜富佳抗疫护士，三哥杜富民抗疫医生，四弟杜富强戍边战士，佳国富人民强《理想照耀中国》,糖叔不说剧,1676291004,1676291004,362,军人最高荣誉“八一勋章”获得者-杜富国，于2023年1月27日喜得一子，英雄有后了！,影视杂谈,182,11,影视剪辑;抗疫;杜富佳;理想照耀中国;英雄;排雷;一等功;八一勋章;杜富国;春日迷影电影院;影娱新春游园会,318570;13016619;13350528;15932364;1541;681804;840949;3676762;8830741;32916187;33364628,2132,308,0,1887,0,31835,335,133,389760,1,0,杜富国,,杜富国
1676485426,309376283,1009018338,8004998,从月薪3000到年薪百万，我做对了什么？,我要WhatYouNeed,1676458800,1676453273,727,"久等了，答应你们的《去她家》下集来啦，这期视频我试图从橙子姐的十年职场故事中，找到「普通女孩如何实现年薪百万财富自由」的答案，有故事有干货，希望这期视频对你有所启发。

本期主要内容：
1、第一份工作是月薪三千的销售，很累但很快乐。
2、十年职场之路最大的转折：认知和判断力的提升。
3、女生在职场上的不配得感，如何建立自信？
4、女性职场困境：生育or升职，为什么只能择其一？

新的一年，祝我们都能成为更自由快乐的有钱女生❤️",日常,21,11,女性;职场;生活;女生;情感;工作;成长;赚钱;二本毕业;生活万花筒5.0·生活这件小事;成为“她”这件小事,8460;47481;1742;2045;66605;21316;11147;155420;12575503;35165532;35295486,947,240,0,1251,0,1681,54,224,21974,1,0,无,无,无
1676485428,481772457,1006945316,165381,极致的剑鬼厨为您带来一场叹为观止的表演赛,東葉月,1676330138,1676330138,77,非竞速,手机游戏,172,6,手机游戏;无伤;魔偶剑鬼;演武传心;原神;魔偶剑豪,3007;5290;19528249;33239904;7945544;35374456,1980,287,0,2137,0,25120,774,3556,309849,1,0,无,无,无
1676485436,949130859,1001781932,138832847,放眼综艺界是炸裂的程度！10个艺人种地半年的奇葩综艺《种地吧》,哇哇哇妹,1676023280,1676023280,511,"怎么会有这么奇葩的综艺啊？！选十个艺人种地半年！
没有真人秀的抓马，种田文照进现实
142亩地，有地你们真种啊！
最后缺德一句，不管节目最后火不火，是否赚钱
这群爱豆出来后就算是糊了，也能靠双手养活自己啊！！",综艺,71,11,综艺;搞笑;真人秀;爆笑;种地吧;赵一博;种田;爱豆;蒋敦豪;春日娱人大联欢;影娱新春游园会,11687;1833;58183;1935;34896492;1085825;360738;641822;1845199;33055701;33364628,33409,10786,0,19489,14,166055,6298,60887,2286875,1,0,无,无,无
1676485446,651767891,1006966883,14800002,在家复刻脆皮烤鸭，妈妈已经三天没打我了。,蚊子-学做美食,1676343600,1676336443,546,"烟花：学做成功，味道可以，建议尝试。
天堂：做翻车了或者做的算成功但味道不理想，不推荐尝试。
城堡：学做成功，菜品制作难度较小，味道很满意，强烈推荐。
雪花：制作过程漫长或者难度大，与菜品制作成功失败无关，谨慎选择尝试！
特殊结局：《蒲公英的约定》一般会在制作失败到连成品都没做出来才会出现。
      以上结局仅供弹幕互动娱乐，现在美食制作类视频五花八门，每个人口味不同，我所学做的一切菜品无论结局如何谨代表我个人，与其他任何人无关，请大家自行甄别！",美食制作,76,12,美食;肉;厨艺;美食教程;美食制作;学做美食;鸭;烤鸭;复刻;脆皮;网络热门鉴定;万物研究所·第八期,20215;16881;239855;370803;562935;13604202;402714;399045;64936;80782;19079195;35165293,2223,2219,0,1249,0,35973,508,355,385381,1,0,无,无,无
1676485454,481754667,1006694666,2027963884,崩坏3同人游戏企划需要你的关注和支持,暮光途径,1676342100,1676304598,135,"崩坏3要完结了，但是很多坑还没有填
观星的过去与未来，月下的种种经历
假如这个世界没有崩坏
假如……我们可以坦诚相见
或许这个世界并不美好
但我想把他变成我所期望的样子
于是我着手做一款AVG
但是我发现，有更多人的想法等待着我去寻找
或许，你只需要说出你想要的剧情，你想要的点子
这就是对我们莫大的帮助，谢谢！
（up有工作，也不可能辍学或者辞职做游戏，所以做的不会很快）
（你知道我要说什么，求点赞！）",手机游戏,172,4,手机游戏;游戏;崩坏3;原神,3007;802;1620256;7945544,8095,181,0,3441,0,15020,866,371,101735,1,0,崩坏3要完结了,,崩坏3要完结了
1676485465,524328370,1005685350,1918115,【地球OL】无赖重甲的各种死亡布娃娃动作参考,龟点酱,1676258440,1676258440,135,这套无赖40多斤........,搞笑,138,11,地球OL;使命召唤;动作;军宅;巨力战甲;无畏战士;布娃娃;动作参考;必剪创作;搞笑新星训练营;搞笑研究所2023,42324;1087;6716;87965;12367039;94488;457307;6566172;15775524;22640096;35027528,5631,182,0,2546,0,22435,232,84,151127,1,0,无,无,无
1676485470,524197602,1001383593,20603745,【22娘×33娘】老二次元现状,其人,1676023200,1676002320,66,"真是让人伤心！

后期 桥和你
22娘 / 33娘 CV 在下池魚
BGM Mixla-Stupid",短片·手书·配音,47,6,22娘;搞笑;RAP;33娘;动画短片群星计划;动画嘉年华2023·灼夜花火,59320;1833;246;40;25367425;33683785,15082,435,0,28296,0,133048,1236,5225,729839,1,0,无,无,无
1676485481,309363311,1004713567,2175690,坏了！我帮16岁辍学高中生把游戏做完了！,徐Toso,1676194008,1676194008,295,"坏了！我帮默神把游戏做完了！
你说的对，但是《不再沉默》是由16岁辍学高中生默神所开发的游戏，但是我8小时速通复刻。
游戏里所有的椅子都能坐，靠近按F即可坐下。
——————————————
游戏下载地址：链接：https://pan.baidu.com/s/1FKr9Rf4Y44Qxenq4Tnzjxw 
提取码：jf29",单机游戏,17,8,万物皆可游戏;小丑;沉默以对;默神;徐Toso;16岁辍学高中生;辍学;16岁,20563743;11790;10909159;13244995;26718310;35055365;1064919;46489,3953,1665,0,4121,0,26422,1257,3649,530949,1,0,我不是默神,,我不是默神
1676485492,394338444,1005097082,512105432,csgo新箱子出BUG了？玉麒麟B站首播事故频发？,玉麒麟csgo,1676210514,1676210514,385,难忘的首播...兄弟们下次见！,电子竞技,171,10,电子竞技;CS:GO;开箱;FPS;玉麒麟;电竞;饰品;首播;CSGO开箱;CSGO茄子,62526;99842;110511;5297;623392;79751;545210;439505;1606647;7783188,8225,1260,0,6356,34,96633,1239,957,1609376,1,0,无,无,无
1676485503,479466303,1009246553,103388721,怀个孕，居然还有可能截肢？| 妊娠合并静脉血栓,六层楼先生,1676458380,1676458380,403,"临下班前看到有人问到这个问题，发现我过去很少讲到，所以这次专门讲讲，虽然有可能需要的人很少，但也不能不做，这恰恰说明，更需要有人来做这方面科普。

总之，希望各位有收获。

我是六层楼，我爱这个世界。",科学科普,201,11,健康;科普;知识;可能;怀孕;生育;妇产科;血栓;女性健康;每天一个健康知识;万物研究所·第八期,37242;5417;10009;236233;9475;90880;280022;1402794;1422350;35069540;35165293,996,105,0,752,0,5757,324,798,53069,1,0,生育损伤,,生育损伤
1676485510,479112860,999497188,700476683,中考前没发现我，你就亏大了,AU化学君,1675933200,1675891789,68,,校园学习,208,10,中考化学复习;初中化学;初中;经验分享;初三;中考化学;初三化学;学习心得;九年级化学;是老师，也是UP主！,11716145;621438;102798;634574;141937;1183130;1683172;3269802;4831680;34407075,3837,650,0,31513,0,77468,1270,999,511150,1,0,无,无,无
1676485524,566827746,1007331279,266842220,🐕‍🦺说爱你💆‍♀️,空调开21度,1676354663,1676354663,91,"pv：脑洞方舟
阿梓音源：EX萌新
素材借鉴：BV1qe4y1w7UT",人力VOCALOID,126,12,鬼畜;虚拟UP主;英雄联盟;电子竞技;爱情;阿梓;说爱你;情人节;山泥若;炫神;虚拟主播;阿梓从小就很可爱,68;4429874;9222;62526;943;1727;220751;16869;1213072;2713856;3565032;9045711,3025,199,0,1666,0,7010,738,2641,150816,1,1,BV1Qe4y1F7zt,,“🐶我们的爱跨越物种的阻碍👸”
1676485540,949256268,1007737162,319719298,开机速度超过了99.99%的用户,呆呆嗲狗,1676372126,1676372126,135,,喵星人,218,10,萌宠;喵星人;动物观察局;猫;萌萌哒;可爱;小猫咪;猫咪;吃饭;动物观察局18.0 小动物聊天室,6943;1562;19337540;1734;34329;2423;135891;6292;13299;35256673,1030,223,0,1075,0,8858,127,1105,184476,1,0,无,无,无
1676485548,394226260,1002370253,3493123422423886,遇到你，花光了半辈子的运气。,疯狂动物城2588,1676047268,1676047268,235,-,汪星人,219,3,萌宠;汪星人;小奶狗,6943;9955;439943,3108,307,0,930,0,37945,264,98,352834,1,0,无,无,无
1676485556,651909318,1009268509,1046238272,【STAYC】'Teddy Bear' 舞蹈练习室,STAYC_official,1676462400,1676459144,208,,明星舞蹈,199,12,舞蹈;明星舞蹈;STAYC;裴秀珉;尹势银;沈姿润;张叡恩;练习室;Teddy Bear;朴莳恩;李采映;STAYC《Teddy Bear》安利挑战,376;6012204;16961522;17424291;17441576;19360883;27790288;205758;2676986;3187162;6027600;35497524,672,168,0,660,0,2298,147,221,15167,1,0,无,无,无
1676485560,821639655,1001944810,6890024,3D打印悬浮指针时钟 结构巧妙 思路清奇,爆改车间主任,1676026975,1676026975,135,"国外老歌开源作品，赶紧体验一下，非常有趣。
地址：https://www.instructables.com/Hollow-Clock-4/",极客DIY,233,10,技术宅;黑科技;3D打印;DIY;创意;自制;编程;玩一种很新的东西;时钟;一分钟扬名B站-第四期,368;34321;194803;3620;7988;1217;28784;30670069;189894;32442550,3741,356,0,19550,0,31349,825,2844,542703,1,0,无,无,无
1676485575,351917145,1007264251,514273130,皮蛋豆腐好吃秘诀就是料汁，学饭店的常用配方，拌什么凉菜都好吃,老东北美食,1676426400,1676389116,403,皮蛋豆腐好吃秘诀就是料汁，学饭店的常用配方，拌什么凉菜都好吃。皮蛋豆腐，凉菜，凉拌菜，凉拌汁，拌豆腐，菜谱，食谱，炒菜，烹饪，烹饪技巧，厨艺，美食教程，家常菜，素菜，特色菜，美食，下饭菜，小吃，东北菜，鲁菜,美食制作,76,11,美食;家常菜;厨艺;美食教程;烹饪;料理制作;美食制作;日常美食打卡;下饭菜;凉菜;皮蛋豆腐,20215;94337;239855;370803;226146;1150301;562935;33269618;233219;999696;398535,570,225,0,1710,0,2449,195,136,30036,1,0,无,无,无
1676485581,694023277,1000037518,10773628,《原神》胡桃-「牵丝戏此生，化蝶盼相会」,永远的我的鸟笼Me,1676020200,1675921207,208,"策划/视频：永远的我的鸟笼Me
填词：青蓝丶冰晶
翻唱：叶聪明啊
协助：宅久了自然呆 
原曲：银临,Aki阿杰 - 牵丝戏
部分素材：BV1o3411g7BP 感谢麦粒太太授权~",GMV,121,10,翻唱;GMV;手机游戏;原神UP主激励计划;牵丝戏;胡桃;CG混剪;填词;原神;原神高能团,386;25483;3007;18957190;1044288;33976;421746;20982;7945544;16812779,4686,138,0,5793,0,10885,238,1058,95449,1,1,叶聪明,,叶聪明
1676485590,949256999,1005161181,8065700,详解《狂飙》| 黑道的尽头是泰叔！高启强：长大后我就成了你,鱼香地瓜,1676214025,1676214026,989,在三十年中，泰叔从最开始像高启强一样摸爬滚打双手沾满鲜血，到最后距离善终只差一步之遥，半个棋手差点搅动了京海的格局。,影视杂谈,182,11,黑道;影评杂谈;高启强;陈书婷;狂飙;倪大红;扫黑;徐江;泰叔;影娱新春游园会;年度扫黑大剧《狂飙》你追了吗,8567;1612425;29755462;34348721;20496;609375;141896;2643048;11869303;33364628;34761226,2625,622,0,2420,0,11497,464,478,360167,1,0,无,无,无
1676485596,991818811,1005919333,12138147,从零开始学会AI绘画，让你也能生成自己的图（小白也能看！）,疯先生A,1676237185,1676237185,1099,为了做这个视频彻底通了宵......大家三个连吧，就当心疼心疼这个疲惫的up吧,综合,27,10,绘画;原创;学习;AI;设计;教学;教程;玛琪玛;AI绘画;电锯人,2800;536;13160;54148;74378;8817;1697;14388339;7235402;8945999,4574,220,0,15883,0,5635,1110,889,106963,1,0,做AI,,做AI
1676485609,481845808,1005719083,513097997,【炫神/阿梓】Ring Ring Ring,脑洞方舟,1676260866,1676260424,77,"刷到小p视频看到的笑死我了这两人那后就搞了哈哈哈
就当笑话看看就行了
灵感：BV1gA411P7ir
以防万一啥发生
对不起！
对不起！
对不起！
音源：BV1ji4y1S7Pt 感谢EX老师
调音：@空调开21度  
Pv：我",人力VOCALOID,126,11,英雄联盟;电子竞技;鬼畜;爱情;自制;鬼畜翻唱;情人节;山泥若;炫神;阿梓从小就很可爱;RingRingRing,9222;62526;68;943;1217;153238;16869;1213072;2713856;9045711;9219121,3614,242,0,2125,0,8447,1266,3812,214705,1,1,BV1Fv4y1x7zR,,🐕‍🦺说爱你💆‍♀️
1676485623,949142784,1001789510,1704785615,你们要的这玩意还挺特别，但是不管怎么样都要画呀！臭宝儿！,画了画了Stone,1676019958,1676019958,70,-,绘画,162,5,绘画;手绘;原创;画了画了Stone;英镑,2800;1210;536;34961552;555282,1874,194,0,1909,0,51600,437,190,295735,1,0,无,无,无
1676485633,524224199,1001737211,489640651,小学生都能看懂的芯片工作原理，看完能手搓芯片哦【芯片系列科普第一期】,新石器公园,1676035800,1676022638,1186,"你可能看过很过关于芯片的科普视频，你知道芯片很重要，你知道芯片很难制造。
但是，你知道芯片是如何工作的吗？为什么一块硅片就可以处理复杂的信息，帮助人类解决很多问题？
这个视频会从零开始告诉你芯片的工作原理。
如果你有好奇心想了解这一切，它很适合你。
【硅烷化玻尿酸】
 科技发明专利号：ZL 2013 1 0317104.0",科学科普,201,11,科普;科技;三体;科学;知识;物理;人列计算机;芯片;工作原理;万物研究所;万物研究所·第八期,5417;13807;38731;1364;10009;6261;432975;412490;192767;24688044;35165293,10174,1411,0,11437,0,15700,376,1460,411104,1,0,https://b23.tv/mall-X8Ttr-egL2DmLjZQ,淘宝,瑷尔博士洁颜蜜氨基酸洗面奶男女深层清洁控油补水保湿温和洁面
1676485643,224125640,1003240883,651379046,没房没车没彩礼我们订婚啦～,做PPT不如烤羊肉串,1676109834,1676109834,298,-,日常,21,7,爱情;生活记录;情感;订婚;彩礼;随手记录我的生活碎片;生活万花筒5.0·生活这件小事,943;1057109;66605;206562;1055545;29760086;35165532,9186,391,0,1195,0,7068,1226,737,143723,1,0,猪猪侠,,猪猪侠
1676485657,224125656,1001635474,1458143131,听说你们想看我穿泳装,侯翠翠,1676021400,1676017607,188,bgm Kevin Macleod Merry go,日常,21,7,日常;萌妹子;游泳;徕芬;学游泳;美好生活日常记录;新年快乐，好久不见！,2848;11296;72303;17237817;102062;28071266;33365341,9915,2713,0,3893,0,76935,2357,1248,1489942,1,0,徕芬粉金礼盒,,徕芬粉金礼盒
1676485672,481869756,1006102714,358943968,让这位小黄鱼赌卡的粉丝知道世道的险恶,靓女维修佬,1676283568,1676283568,420,,数码,95,8,数码;科技猎手;硬件;RTX4080;电脑维修;闲鱼;2080;显卡维修,16906;20423318;82132;18714693;1051880;778125;2325816;9754892,4036,1345,0,548,0,12031,663,493,149894,1,0,无,无,无
1676485684,224151732,1001771274,2990100,借款10万凑了24万彩礼后女方要求我买房子才能结婚,真的想不出名儿了,1676019656,1676019656,263,一键查询up主婚恋观...,社科·法律·心理,124,10,律师;前几天孝子局上大分今天来看看婚恋局;又是群众喜闻乐见的彩礼事故;关于一些取证和甩锅的方法现场教学;希望观众情绪稳定一些;毕竟你们没有对象没有存款没有到婚恋这一步;有的人看视频学会取证有的人只会“太痛了”;法律咨询;“遇见你，怦然心动”2023情人节活动;情人节甜蜜记录,81374;35367327;35367343;35367365;35367401;35367430;35367488;2944222;35076622;35076904,615,622,0,731,0,6678,1361,1723,311767,1,0,无,无,无
