video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？
821804585,1676481338,1007674585,告诉老默，我想坐摇摇车了,1676368971,1676368971,155,搞笑,12,3743,622,3262,0,27193,284,2238,295560,1,0,4343.0,702.0,0.0,4068.0,32352.0,309.0,2746.0,356068.0,6,597809,136,-0.007352941176470588,-0.007352941176470588,1,。,0,1.3005439814814814,438986.6666666667,0,0,0.29464285714285715,23.897321428571427,1,0,1,0,0,1,1,0,1,0,0
821809909,1676483638,1004698916,当你把植物学加到极致 |霍格沃茨之遗 |Hogwarts Legacy,1676193013,1676193013,259,单机游戏,7,1018,751,3039,0,11735,904,11648,544123,1,0,1120.0,792.0,0.0,3357.0,12757.0,975.0,12476.0,582941.0,6,39034,391,-0.0025575447570332483,-0.0025575447570332483,0,。,0,3.3637152777777777,17135.285714285714,1,11,0.846,49.146,1,0,1,0,1,0,1,0,1,0,0
821810966,1676482895,1005834132,【时代少年团】《浅炸一下吧！》12：拍卖大会兑换时刻,1676282400,1676266496,1707,明星综合,1,22961,42286,12667,35,56957,3559,2434,907542,1,0,23813.0,43094.0,0.0,13260.0,59682.0,3704.0,2589.0,1000878.0,6,5835304,1537,-0.0006506180871828237,-0.0006506180871828237,0,！,0,2.3205439814814817,739281.0,0,0,1.5476190476190477,77.61428571428571,1,0,1,0,1,0,1,0,0,1,0
821814800,1676481977,1005151577,有一个爱做饭的室友家里有多热闹？,1676260800,1676213273,100,美食记录,11,768,224,1365,0,49460,331,562,555485,1,0,828.0,243.0,0.0,1508.0,53498.0,345.0,629.0,621531.0,6,761745,73,-0.0136986301369863,-0.0136986301369863,0,？,0,2.5599189814814816,257372.81818181818,0,0,0.5,25.13157894736842,1,0,1,0,1,0,1,0,0,0,1
821818130,1676482025,1007830006,干掉每位前任 ｜情人节必听小情歌,1676377541,1676377541,190,翻唱,7,8020,406,3780,0,13321,635,3283,130382,1,0,8969.0,430.0,0.0,4376.0,15253.0,680.0,3779.0,156315.0,6,411197,126,-0.007936507936507936,-0.007936507936507936,1,。,0,1.2093055555555556,69409.85714285714,0,0,0.324435318275154,17.6652977412731,1,0,1,0,0,1,1,0,1,0,0
821819420,1676481630,1007828072,当我想在情人节做个白色恋人,1676376969,1676376969,414,美食制作,11,6663,2626,1815,0,49888,928,1318,384441,1,0,7237.0,2765.0,0.0,2218.0,55329.0,955.0,1445.0,461849.0,6,1809497,207,-0.004830917874396135,-0.004830917874396135,1,。,0,1.2113541666666667,467194.0,5,3,0.6052104208416834,33.432865731462925,1,0,1,0,0,1,1,0,1,0,0
821820250,1676479064,1007710785,笑死了！这才是张艺兴【D.N.A音乐联盟】「Cypher」的原版MV！！,1676371493,1676371493,219,MV,14,2167,321,671,0,4097,320,283,25244,1,0,2750.0,347.0,0.0,871.0,5193.0,335.0,356.0,38010.0,6,47646,400,-0.0025,-0.0025,1,！,0,1.2450347222222222,245824.14285714287,3,3,0.16165413533834586,8.477443609022556,1,0,1,0,0,1,1,0,0,1,0
821822873,1676478888,1006168298,陈翔六点半：一堵隔音差的墙,1676283046,1676283046,436,小剧场,11,2625,3220,817,0,22462,1074,418,460291,1,0,2692.0,3290.0,0.0,879.0,23035.0,1085.0,429.0,486549.0,6,2184809,1849,-0.0005408328826392645,-0.0005408328826392645,1,。,0,2.2666898148148147,51678.27272727273,4,0,0.95,11.934,1,0,1,0,0,1,1,0,1,0,0
821829471,1676475247,1007740969,【原神】4.0前即将上线的新地图；璃月神树！！！,1676372444,1676372444,135,手机游戏,11,1326,378,547,0,11474,793,350,187124,1,0,1490.0,429.0,0.0,671.0,14330.0,882.0,406.0,238874.0,4,33106,39,-0.02564102564102564,-0.02564102564102564,1,！,0,1.189849537037037,120450.81818181818,43,32,2.2393822393822393,22.54054054054054,1,0,1,0,0,1,1,0,0,1,0
821830779,1676481239,1007201078,终于来了！张艺兴 弹壳 GALI 万妮达 单依纯 王子异 马伯骞《D.N.A》Cypher,1676348407,1676348407,390,音乐综合,11,4474,6709,6233,0,23667,3522,8540,550066,2,0,4930.0,7041.0,0.0,7032.0,26027.0,3570.0,9511.0,632149.0,6,1003178,3687,-0.00027122321670735016,-0.00027122321670735016,1,！,0,1.5374074074074073,70499.90909090909,0,0,2.781563126252505,110.72344689378758,0,1,1,0,0,1,1,0,0,1,0
821831871,1676475652,1007689737,牛郎织女在LA终于见上了 feat.胖丁wenning 阳光下的brunch 酒店roomtour｜Renasteps,1676370732,1676370732,1224,日常,11,2665,645,1131,0,8432,249,94,135295,1,0,3081.0,703.0,0.0,1203.0,9556.0,261.0,114.0,165485.0,6,715214,445,-0.0022471910112359553,-0.0022471910112359553,1,。,0,1.214351851851852,204049.72727272726,0,0,0.49404761904761907,8.244047619047619,1,0,1,0,0,1,1,0,1,0,0
821833583,1676480508,1005122686,游戏到底是怎么凉的？,1676212330,1676212331,931,电子竞技,8,7226,4774,2928,0,20191,6891,2784,502855,1,0,7527.0,4887.0,0.0,3081.0,20820.0,7130.0,2953.0,518303.0,6,3107,356,-0.0028089887640449437,-0.0028089887640449437,0,？,0,3.103912037037037,246867.125,1,1,5.182,41.172,1,0,1,0,1,0,1,0,0,0,1
821834555,1676480991,1004861099,“国人皆如此，倭寇何敢”,1676199639,1676199639,67,影视剪辑,1,5450,81,11817,0,21178,248,129,261856,1,0,8373.0,106.0,0.0,22651.0,31911.0,317.0,184.0,438009.0,6,18815,81,-0.012345679012345678,-0.012345679012345678,0,。,0,3.256388888888889,495566.0,0,0,2.3207547169811322,28.254716981132077,1,0,1,0,1,0,1,0,1,0,0
821835851,1676477750,1007730525,【省城拟手书】东三省大家族,1676222297,1676222297,120,短片·手书·配音,9,2214,362,2359,0,6269,839,389,47615,1,0,3023.0,605.0,0.0,3084.0,8163.0,1071.0,492.0,59946.0,5,587,5,-0.2,-0.2,1,。,0,2.9566319444444447,32841.444444444445,20,62,0.4088176352705411,5.040080160320641,1,0,1,0,0,1,1,0,1,0,0
821842502,1676480356,1006141345,猫：我讨厌没有边界感的人！,1676280160,1676280160,230,动物二创,11,4145,1147,9315,89,40019,419,7626,1064259,1,0,5849.0,1403.0,0.0,12302.0,51941.0,517.0,10005.0,1341485.0,6,16392,37,-0.02702702702702703,-0.02702702702702703,1,！,0,2.317083333333333,355439.8181818182,0,0,1.1155555555555556,37.19555555555556,1,0,1,0,0,1,1,0,0,1,0
821844232,1676477329,1006785986,我让朋友掏290万买它，还觉得超值？【MC20】,1676345666,1676313517,981,购车攻略,10,2215,1128,1057,0,5406,287,180,71194,1,0,2531.0,1261.0,0.0,1557.0,7445.0,345.0,233.0,101352.0,6,190641,471,-0.0021231422505307855,-0.0021231422505307855,1,？,0,1.5238773148148148,60367.0,13,3,0.457286432160804,3.437185929648241,1,0,1,0,0,1,1,0,0,0,1
821847658,1676483292,1004711201,中式龙吟千层蜜枣酥震惊全场！芬兰家人被荷花酥枣花酥美到迷糊！眼花缭乱！新旗袍长衫拍照停不下来！,1676198929,1676198523,1415,美食记录,11,93552,7315,10427,16,134371,1565,1088,978807,1,0,96209.0,7437.0,0.0,10728.0,138204.0,1594.0,1129.0,1029383.0,6,1432016,243,-0.00411522633744856,-0.00411522633744856,1,！,1,3.291238425925926,186601.81818181818,12,11,0.5070140280561122,25.306613226452907,1,0,1,0,0,1,0,1,0,1,0
821847751,1676481287,1006870795,情人节，我在约会途中摔了个大跤…,1676347200,1676323244,770,出行,12,55501,2316,13079,38,53650,1761,8091,589383,1,0,60173.0,2429.0,0.0,14270.0,57947.0,1846.0,8877.0,642327.0,6,323052,22,-0.045454545454545456,-0.045454545454545456,1,。,0,1.5519328703703703,481705.3333333333,9,3,0.638,32.424,1,0,1,0,0,1,1,0,1,0,0
821848553,1676482099,1007668641,情人节8.0｜音乐，是世界上最通用的情书。,1676354338,1676354339,448,影视剪辑,7,13514,678,7349,0,14574,841,5852,143069,1,0,14894.0,741.0,0.0,8279.0,16160.0,875.0,6208.0,158454.0,6,197075,102,-0.00980392156862745,-0.00980392156862745,1,。,0,1.4787152777777777,72352.0,19,25,0.3787575150300601,6.877755511022044,1,0,1,0,0,1,1,0,1,0,0
821882277,1676485288,1008638465,夜 空 中 最 亮 的 猪,1676458800,1676433775,401,美食制作,11,788,491,705,0,11767,156,1112,396092,1,0,1043.0,541.0,0.0,1816.0,13142.0,167.0,1128.0,418891.0,6,377029,236,-0.00423728813559322,-0.00423728813559322,1,。,1,0.30657407407407405,426820.36363636365,0,5,0.09219858156028368,4.858156028368795,1,0,1,0,0,1,0,1,1,0,0
821889611,1676481416,1009089139,太开心了！送台车给大家吧！,1676451272,1676451272,90,汽车生活,2,1700,345,530,0,8280,763,1736,124561,1,0,2587.0,485.0,0.0,795.0,11505.0,1165.0,2890.0,241024.0,6,454775,104,-0.009615384615384616,-0.009615384615384616,0,！,0,0.3488888888888889,328043.0,21,2,0.24,5.43,1,0,1,0,1,0,1,0,0,1,0
821938187,1676481379,1008900618,【郭晓婷徐海乔四世情缘】以年为单位，与你经历所有甜蜜,1676451704,1676451704,104,小剧场,5,1097,684,1361,0,16508,325,189,400558,1,0,1458.0,756.0,0.0,1943.0,21576.0,412.0,304.0,529506.0,6,113756,411,-0.0024330900243309003,-0.0024330900243309003,1,。,0,0.34346064814814814,1079.6,0,0,0.34944237918215615,21.947955390334574,1,0,1,0,0,1,1,0,1,0,0
821968423,1676480868,1009276287,【电竞杂谈】星际之差，尤甚男足！人皇李培楠夺冠的背后，天道真的酬勤！,1676461245,1676461245,554,电子竞技,9,2769,777,1206,0,9090,764,542,109474,1,0,4954.0,1611.0,0.0,2316.0,16947.0,1354.0,1152.0,285994.0,6,574951,204,-0.004901960784313725,-0.004901960784313725,1,！,0,0.22711805555555556,15677.444444444445,1,3,2.1555555555555554,26.144444444444446,1,0,1,0,0,1,1,0,0,1,0
821983438,1676476285,1008638176,【语音段位】全随机,1676431441,1676431441,1073,手机游戏,11,2043,630,518,0,7464,204,52,62065,1,0,2555.0,735.0,0.0,637.0,9446.0,223.0,65.0,87398.0,6,539995,952,-0.0010504201680672268,-0.0010504201680672268,1,。,0,0.5190277777777778,49534.09090909091,0,0,1.1919191919191918,15.414141414141413,1,0,1,0,0,1,1,0,1,0,0
821988517,1676475276,1008566177,警监、警督、警司……警衔级别到底是怎么划分的？,1676428958,1676428959,374,职业职场,9,974,202,2507,0,16957,332,332,172921,1,0,1524.0,288.0,0.0,4906.0,32350.0,438.0,567.0,372051.0,6,2144534,756,-0.0013227513227513227,-0.0013227513227513227,1,？,0,0.536087962962963,193874.77777777778,0,0,1.9470198675496688,25.642384105960264,1,0,1,0,0,1,1,0,0,0,1
821992463,1676485389,1009302783,热知识：“只要是女生稍微打扮一下都会很好看！”,1676460768,1676460768,243,穿搭,11,2600,899,1351,0,14205,576,543,107863,1,0,4811.0,1730.0,0.0,4197.0,35248.0,913.0,1209.0,337162.0,6,1001670,99,-0.010101010101010102,-0.010101010101010102,1,！,0,0.2849652777777778,300619.63636363635,0,0,0.473551637279597,7.89168765743073,1,0,1,0,0,1,1,0,0,1,0
821997977,1676484904,1008564753,【FGO手书/人力】烟雾镜来了哦,1676427637,1676427637,301,短片·手书·配音,8,999,70,845,0,1540,127,480,13806,1,0,1772.0,112.0,0.0,1563.0,2819.0,185.0,918.0,27677.0,5,196,7,-0.14285714285714285,-0.14285714285714285,1,。,0,0.6628125,432006.5,5,110,0.16363636363636364,10.081818181818182,1,0,1,0,0,1,1,0,1,0,0
863898244,1676482643,997748501,我给自己的免费游戏做了个外挂！,1676021400,1675782893,312,单机游戏,10,67853,3062,14453,27,124017,3439,1628,1511761,1,0,69946.0,3147.0,0.0,15116.0,128792.0,3547.0,1710.0,1596170.0,6,768480,217,-0.004608294930875576,-0.004608294930875576,1,！,0,5.338460648148148,141496.5,28,31,1.8476953907815632,64.40280561122245,1,0,1,0,0,1,1,0,0,1,0
864013365,1676476763,1001230403,谁来救救我......,1675995336,1675995336,77,小剧场,11,2915,1073,14073,0,157171,1123,6717,2222346,1,0,3167.0,1110.0,0.0,15212.0,165843.0,1162.0,7133.0,2329843.0,6,155792,54,-0.018518518518518517,-0.018518518518518517,0,。,0,5.572071759259259,282542.63636363635,1,3,0.3967935871743487,20.91382765531062,1,0,1,0,1,0,1,0,1,0,0
864024925,1676477988,1001069516,僵尸：给植物一点小小的震撼！,1676023200,1675979953,491,单机游戏,7,3464,2265,9378,94,80339,398,408,1251601,1,0,3551.0,2287.0,0.0,9610.0,81863.0,405.0,419.0,1289444.0,6,1872319,295,-0.003389830508474576,-0.003389830508474576,1,！,0,5.26375,409686.5714285714,0,14,0.3892857142857143,12.4,1,0,1,0,0,1,1,0,0,1,0
864026566,1676480255,1000808579,娜塔莎2023国际指弹吉他大赛-《Memories》 翻弹 谢嘉荣,1675956332,1675956333,325,音乐综合,1,36829,1499,17641,0,58320,1995,12922,723933,1,0,44468.0,1749.0,0.0,21420.0,68923.0,2226.0,15125.0,830654.0,4,4838,29,-0.034482758620689655,-0.034482758620689655,1,。,0,6.063923611111111,0.0,1,2,1.102,39.77,1,0,1,0,0,1,1,0,1,0,0
864043812,1676482203,1000597074,品尝酸甜苦辣，尽享人生滋味,1675945874,1675945874,248,美食测评,3,11209,3691,6090,61,126189,1284,4248,1150921,1,0,11475.0,3729.0,0.0,6228.0,128157.0,1304.0,4336.0,1181506.0,6,611553,38,-0.02631578947368421,-0.02631578947368421,0,。,0,6.207511574074074,679970.0,0,0,0.486,29.412,1,0,1,0,1,0,1,0,1,0,0
864066299,1676485082,1000541339,【原神】提前备战！原神3.5前瞻直播、原石汇总、角色卡池、活动介绍,1675942790,1675942790,105,手机游戏,11,3771,1803,2594,0,35074,1416,1075,712669,1,0,3845.0,1828.0,0.0,2646.0,35583.0,1425.0,1092.0,732374.0,4,33106,39,-0.02564102564102564,-0.02564102564102564,1,！,0,6.276527777777778,118614.81818181818,79,74,1.3366733466933867,20.795591182364728,1,0,1,0,0,1,1,0,0,1,0
864095765,1676481758,1003863353,【冰糖x爱哥】疯狂的沉浸在蜜糖里吧！《主播女孩重度依赖》主题曲中文live版,1676025000,1675946821,230,翻唱,10,12496,772,10523,0,56463,2422,4078,328596,1,1,12871.0,784.0,0.0,11224.0,59803.0,2461.0,4196.0,346401.0,6,1061488,391,-0.0025575447570332483,-0.0025575447570332483,1,！,0,5.286550925925926,92559.0,2,3,1.5430861723446894,60.42084168336673,1,0,0,1,0,1,1,0,0,1,0
864096097,1676483372,999860068,耗时432小时，我终于零氪通关了造梦西游3！,1675913618,1675913618,1133,网络游戏,10,52293,2449,11985,56,78992,1771,3024,1316028,1,0,54537.0,2502.0,0.0,12624.0,82611.0,1851.0,3158.0,1372508.0,5,7797,25,-0.04,-0.04,1,！,0,6.594375,294309.1,184,223,1.5671342685370742,16.501002004008015,1,0,1,0,0,1,1,0,0,1,0
864102491,1676485317,999972258,那一晚后，天下谁人不识君！,1675918637,1675918638,192,明星综合,11,673,312,1883,0,21869,899,150,534310,1,0,1047.0,412.0,0.0,2585.0,32177.0,1279.0,227.0,769579.0,6,303731,759,-0.0013175230566534915,-0.0013175230566534915,1,！,0,6.558796296296296,99798.90909090909,0,6,2.038123167155425,86.26392961876833,1,0,1,0,0,1,1,0,0,1,0
864125050,1676481107,1004549399,为什么水系魔法师不直接把敌人体内的水抽干完成击杀，而是要控制好几吨水去砸人?,1676289600,1676186331,131,搞笑,8,603,706,1488,0,20581,3125,153,787116,1,0,761.0,821.0,0.0,1838.0,25296.0,3557.0,189.0,915540.0,4,4816,153,-0.006535947712418301,-0.006535947712418301,0,。,0,2.2165162037037036,387327.125,0,0,3.248,64.84,1,0,1,0,1,0,1,0,1,0,0
864137219,1676475230,1002582214,我的世界冷知识：这是mc最稀有的生物？（不是封面党）,1676083800,1676052493,267,单机游戏,12,1163,693,6793,0,28831,820,191,400351,1,0,1216.0,705.0,0.0,7066.0,29776.0,827.0,197.0,416866.0,6,875955,505,-0.0019801980198019802,-0.0019801980198019802,1,？,0,4.530439814814815,366914.9166666667,296,0,1.6688311688311688,5.766233766233766,1,0,1,0,0,1,1,0,0,0,1
864149749,1676484122,1003211469,【一次说清】如何攻击一国货币？,1676110955,1676110955,1015,财经商业,6,38386,2680,22742,54,64044,1150,1950,655123,1,0,39978.0,2752.0,0.0,23866.0,66488.0,1183.0,2058.0,682967.0,6,70441,2,-0.5,-0.5,1,？,0,4.3190625,304426.0,0,125,0.802,9.43,1,0,1,0,0,1,1,0,0,0,1
864176671,1676475705,1002818598,有的人月薪两万，只敢在老乡鸡点两个菜,1676087821,1676087822,523,财经商业,11,2521,4616,4691,0,19353,3528,3638,1047110,1,0,2702.0,4854.0,0.0,4995.0,20506.0,3715.0,3833.0,1113439.0,6,204483,64,-0.015625,-0.015625,1,。,0,4.489398148148148,210357.18181818182,4,1,3.404,28.136,1,0,1,0,0,1,1,0,1,0,0
864181298,1676477777,1002097147,“你连5000块都没有，为什么非要吃烤红薯” 哈哈哈已笑疯，可太喜欢看他们拌嘴了❤《鬼怪夫妇日常实录》,1676034159,1676034159,252,影视剪辑,7,1340,94,3234,0,14750,204,507,273477,1,0,1556.0,103.0,0.0,3684.0,16724.0,218.0,585.0,304902.0,6,15681,285,-0.0035087719298245615,-0.0035087719298245615,0,。,1,5.134467592592593,452847.4285714286,2,2,0.518796992481203,39.578947368421055,1,0,1,0,1,0,0,1,1,0,0
864189693,1676476721,1002954389,用元素周期表演绎《冬之花》,1676093979,1676093979,121,搞笑,6,3671,314,5771,0,14997,369,5796,199319,1,0,4073.0,340.0,0.0,6371.0,16341.0,383.0,6170.0,216256.0,2,340,13,-0.07692307692307693,-0.07692307692307693,1,。,0,4.429884259259259,828006.6666666666,0,0,0.2807017543859649,10.740350877192983,1,0,1,0,0,1,1,0,1,0,0
864201622,1676484624,1002304714,【原神混剪】“孩子不懂事，剪着玩儿的”,1676043671,1676043671,62,GMV,11,604,66,1058,0,6506,93,28,19020,1,0,697.0,176.0,0.0,1214.0,7700.0,103.0,34.0,22407.0,5,526,8,-0.125,-0.125,1,。,0,5.103622685185186,120669.72727272728,5,17,0.10126582278481013,1.1898734177215189,1,0,1,0,0,1,1,0,1,0,0
864208523,1676481541,1004323389,12年前山村孩子吃饭视频让人心疼，你更应该关注孩子们现在吃得咋样！,1676175194,1676175194,186,三农,6,11770,3227,4916,34,138301,3867,1450,944928,1,0,13274.0,3490.0,0.0,5655.0,156021.0,4130.0,1617.0,1065365.0,6,1726872,612,-0.0016339869281045752,-0.0016339869281045752,0,！,0,3.54568287037037,125.33333333333333,0,0,3.2545090180360723,84.90380761523046,1,0,1,0,1,0,1,0,0,1,0
864209939,1676483454,1003218797,【赛尔号情人节破防】“我只是现实里的怪物，却擅自把你当成了女主角”,1676107062,1676107062,946,网络游戏,11,1455,422,1858,0,6728,1352,2580,136530,1,0,1618.0,459.0,0.0,2139.0,7577.0,1505.0,2855.0,153720.0,5,341,17,-0.058823529411764705,-0.058823529411764705,1,。,0,4.356388888888889,6665.454545454545,18,159,1.4428857715430863,21.63326653306613,1,0,1,0,0,1,1,0,1,0,0
864214224,1676478369,1002143009,胡 言 乱 语 高 启 强,1676036265,1676036265,72,鬼畜剧场,8,1054,314,3539,0,12190,194,2146,132653,1,0,1157.0,336.0,0.0,3878.0,13299.0,201.0,2354.0,147507.0,6,17800,109,-0.009174311926605505,-0.009174311926605505,1,。,0,5.116944444444444,336174.375,24,27,0.3897058823529412,20.50735294117647,1,0,1,0,0,1,1,0,1,0,0
864222080,1676483170,1003550957,【重传|甄嬛传|八泪】多少泪，哭不尽他们的一生,1676120852,1676120852,248,影视剪辑,10,5389,152,5642,0,15541,235,625,95608,1,0,6254.0,177.0,0.0,6610.0,17748.0,254.0,772.0,116138.0,6,12506,32,-0.03125,-0.03125,1,。,0,4.19349537037037,42062.0,5,1,0.35195530726256985,20.0,1,0,1,0,0,1,1,0,1,0,0
864241578,1676483214,1001709558,17年怀孕11次！顶级女艺术家，背后有多辛酸？！【透明的她04】,1676087400,1676020955,701,人文历史,11,60608,3150,26842,45,89587,1311,2730,862029,1,0,62925.0,3230.0,0.0,29308.0,94238.0,1344.0,2881.0,940430.0,6,1673912,82,-0.012195121951219513,-0.012195121951219513,1,？,0,4.581180555555555,416043.9090909091,13,12,0.9919839679358717,49.901803607214426,1,0,1,0,0,1,1,0,0,0,1
864241593,1676484907,1003333759,翻译看了想骂人！星穹铁道文案高强度玩梗，你能看懂多少？,1676106898,1676106898,411,手机游戏,10,2018,2970,8180,0,32325,2315,13198,588957,1,0,2079.0,3011.0,0.0,8417.0,33313.0,2344.0,13492.0,608091.0,6,195801,717,-0.001394700139470014,-0.001394700139470014,1,？,0,4.375104166666667,283145.2,0,0,4.15,111.454,1,0,1,0,0,1,1,0,0,0,1
864242861,1676477293,1003761701,安警官   我想劫个狱,1676129273,1676129273,143,鬼畜剧场,8,1351,377,3901,0,18426,212,2866,272031,1,0,1453.0,393.0,0.0,4208.0,19599.0,221.0,3069.0,290803.0,4,2758,19,-0.05263157894736842,-0.05263157894736842,0,。,0,4.028009259259259,331027.0,3,41,0.20441988950276244,25.861878453038674,1,0,1,0,1,0,1,0,1,0,0
864250196,1676481553,1007347437,爷的千层套路「情人节篇」,1676351573,1676351573,148,仿妆cos,10,5995,148,8945,0,37642,409,1134,306460,1,0,6950.0,161.0,0.0,10682.0,45273.0,427.0,1307.0,363776.0,6,936630,60,-0.016666666666666666,-0.016666666666666666,1,。,0,1.504398148148148,151923.2,15,11,0.3801916932907348,9.916932907348242,1,0,1,0,0,1,1,0,1,0,0
864254035,1676480180,1005748633,“他只是想混口饭吃”？别再洗白吸毒明星了！,1676262283,1676262283,573,社科·法律·心理,7,159076,10012,33827,2,230691,5740,8467,2070590,1,0,169061.0,10552.0,0.0,36027.0,244064.0,6019.0,9003.0,2241197.0,6,6190536,198,-0.005050505050505051,-0.005050505050505051,1,？,0,2.5219560185185186,216.0,0,0,4.338677354709419,241.83967935871743,1,0,1,0,0,1,1,0,0,0,1
864256907,1676484062,1007788876,不止氯乙烯！俄亥俄州脱轨列车被曝载有多种有毒化学品,1676374666,1676374667,134,环球,4,652,381,987,0,25137,1228,1926,227068,1,0,717.0,411.0,0.0,1137.0,27211.0,1300.0,2088.0,259469.0,6,14379302,5539,-0.00018053800324968405,-0.00018053800324968405,1,！,0,1.2661574074074073,124424.25,0,0,3.152808988764045,92.04719101123595,1,0,1,0,0,1,1,0,0,1,0
864257511,1676480553,1006404387,来看火影全区第一战力！,1676299200,1676291765,170,手机游戏,6,1788,314,5884,0,54141,530,1910,649544,1,1,2313.0,350.0,0.0,11490.0,66037.0,586.0,2359.0,897501.0,6,294448,253,-0.003952569169960474,-0.003952569169960474,0,！,0,2.0989930555555554,528085.6666666666,0,0,1.069090909090909,41.665454545454544,1,0,0,1,1,0,1,0,0,1,0
